Feature,SampleID_1,SampleID_10,SampleID_100,SampleID_101,SampleID_102,SampleID_103,SampleID_104,SampleID_105,SampleID_11,SampleID_110,SampleID_112,SampleID_113,SampleID_142,SampleID_144,SampleID_148,SampleID_154,SampleID_17,SampleID_18,SampleID_2,SampleID_20,SampleID_207,SampleID_210,SampleID_211,SampleID_213,SampleID_217,SampleID_219,SampleID_220,SampleID_225,SampleID_227,SampleID_228,SampleID_231,SampleID_232,SampleID_233,SampleID_235,SampleID_236,SampleID_24,SampleID_240,SampleID_241,SampleID_243,SampleID_248,SampleID_249,SampleID_25,SampleID_250,SampleID_256,SampleID_258,SampleID_262,SampleID_264,SampleID_265,SampleID_272,SampleID_274,SampleID_28,SampleID_286,SampleID_29,SampleID_293,SampleID_294,SampleID_297,SampleID_298,SampleID_3,SampleID_301,SampleID_304,SampleID_305,SampleID_308,SampleID_311,SampleID_312,SampleID_315,SampleID_317,SampleID_319,SampleID_323,SampleID_326,SampleID_33,SampleID_333,SampleID_334,SampleID_335,SampleID_337,SampleID_338,SampleID_339,SampleID_340,SampleID_343,SampleID_344,SampleID_354,SampleID_358,SampleID_363,SampleID_364,SampleID_365,SampleID_367,SampleID_368,SampleID_371,SampleID_373,SampleID_378,SampleID_379,SampleID_380,SampleID_383,SampleID_384,SampleID_386,SampleID_387,SampleID_39,SampleID_4,SampleID_40,SampleID_41,SampleID_44,SampleID_45,SampleID_46,SampleID_47,SampleID_49,SampleID_5,SampleID_50,SampleID_52,SampleID_55,SampleID_56,SampleID_59,SampleID_6,SampleID_62,SampleID_63,SampleID_64,SampleID_68,SampleID_69,SampleID_70,SampleID_72,SampleID_77,SampleID_78,SampleID_8,SampleID_82,SampleID_85,SampleID_88,SampleID_90,SampleID_91,SampleID_93,SampleID_94,SampleID_97,SampleID_98,SampleID_116,SampleID_136,SampleID_137,SampleID_140,SampleID_141,SampleID_143,SampleID_242,SampleID_328
p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Mesosutterella|s__Mesosutterella_multiformis,0,0.054000011,0,15.0079955,0,0,0,0,0,0.047999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.05402042,0,0,0,0,0,26.86800537,0,0,0,0,0.945000567,0,0,0,0,0,0,0,0,6.034001207,48.63702918,0,0,119.838988,0,0,0,58.209,0,0,0,0,0,0,0,0,7.126997862,0,0,0,0,205.9340618,0,0,35.13800703,3.73199888,16.03800321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris,0,0.796000159,0,66.91697992,14.93900598,8.53999573,3.644001093,45.17001355,0,0,0,0,0,0,0,0,0,0,0,0,0,73.52400735,0,8.163002449,0,0,4.195001259,0,0,1.784999822,6.245001249,1.422,0,0,0,1.793001076,36.11201444,0,2.819000282,15.54599067,0,0.380000076,6.15699569,0,0,23.92501436,0,0,169.909983,1.179999764,0,0,0,0.671999933,8.438,0,0,0,24.23599031,0,9.963002989,0,1.769000531,0,0,0,0,34.88801744,13.08999215,0.426000085,0,0,5.89900177,62.07298759,15.67800627,0,5.27100369,0.588000059,15.55099844,0,0,3.416001025,0,0,0,8.128002438,6.860002058,0,0,0,0,31.63199051,36.21903622,0,1.033999793,0,0,0,0,0,0,0,0,0,0.859000258,0,16.2390065,8.862003545,12.9600013,0,0,0,10.18399898,0,0,0,0,4.675000935,14.81999704,55.855,0.576000115,1.69,0.70399993,0,76.86097694,34.76602434,26.33501843,0,0,161.8930324,0,0,6.593000659,0,88.9819822,82.58000826,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_SGB5077,71.21701424,4.7500009500000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.17197991,397.8719602,30.58201529,0,0,0.102000031,0,0,0,5.137002569,0,0,0,0,0,0,0,0,0,0,0,0,25.50200255,0,0,0.513999794,0,14.13000848,0,1.059000635,0,0,8.060996776,0,0,0,1.397,0,0,18.26999269,0,0,0,0,0,0,0,16.76798994,0,99.51604976,7.23299566,0,0,0,0,0,0,0,31.7130222,3.259000326,1.042999896,0,0,0,0,297.8841489,0,0,0,0,0,0,0,26.86799194,0,0,0,0,16.64699501,0,0,0,0,0,0,0,0,0,262.0781048,102.82504110000001,0,0,0,0,0,0,9.154,30.92999381,130.346013,2.879000576,9.184998163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.87700179,31.41399372,121.5060122,0.205999897,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_paravirosa,0,0,0,0,5.313002125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.830001415,0,2.355000707,0,0,0.148999955,0,0,1.488,0,0,0,1.42400057,0,0,10.97500659,0,0,0.716000072,0,0,0,0,4.559998176,0,0,0,0,0,0,0,0,14.767,0,0,0.009999993,0,0,0,2.715,0,2.046999386,0,0,0.33,0,0,0,0,0,0,0,0,0,4.366001746,0,0,2.381000238,0,0,0,0,0,0,0,0,0,1.381999447,0,1.929999614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12100445,0,0,0,0,0,0,0,0,7.993998401,0,0,0,5.783,0,11.036,0.79899992,0,0,0,0,6.184998763,6.874001375,0,0,0,0,0,0,0.283000028,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques,22.65600453,24.5020049,50.31799497,0,1.583000633,3.953998023,5.678001703,14.12700424,5.362,0,79.26698415,10.80200756,879.687,36.14701446,0,154.79,34.61301385,6.557001311,27.0059865,44.64799554,5.49900275,0,0,41.64701249,136.7280547,12.90699613,115.8390348,8.453004227,1.088,259.1329741,22.16300443,0.705,8.785003514,96.70102901,0,2.292001375,15.51800621,33.29302331,13.78300138,0.827999503,16.41000164,79.08601582,108.8529238,6.239997504,11.31500226,0,0,93.77005626,36.9919963,16.90599662,10.62099575,8.136004882,0.087,0,0.391,7.159994988,17.816,29.35998826,173.1439307,0,3.495001049,1.243999627,85.04402551,183.2319267,11.658,9.826994104,141.8540426,30.29201515,6.498996101,2.012000402,27.50899175,1.333000267,8.213002464,5.082998983,2.229000892,0,0,3.073000307,7.836999216,43.09701293,130.7609215,0.973000292,8.525000853,113.2040566,0,0,6.940002082,0,652.623,0,1.24000062,0.547999836,0.968000968,0,0.529999894,0,2.40099928,5.15,12.75899745,96.91405815,3.379002365,11.87100712,262.9487896,5.984,0,11.263,59.52502381,188.6910755,2.911000291,3.884998446,3.312999006,4.355998258,8.288999171,0,10.841,47.12599057,14.88800149,0,14.74099705,7.335,10.64800213,36.108,138.1029862,19.91599203,11.90499643,10.98700769,9.173006421,26.652994670000002,25.60300512,0,25.779,2.762999447,78.23700782,25.54400255,117.1949766,7.575000758,10.26799487,94.19598116
p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,0,0,0,1.035999689,0,0,7.996002399,53.09201593,0,81.52695924,0,58.64704105,76.84,0,3.09999938,0,128.0600512,41.75900835,0,11.82899882,1.171000586,0,9.706002912,0,12.28900492,13.48199596,24.11400723,134.3490672,20.523,16.20299838,0,0.539,0,14.38700432,0,0,0,0,10.9880011,0,54.25700543,0,0,10.10899596,1.514000303,0,3.706001853,0,0,0,91.30796348,20.28001217,31.115,8.274999173,0,7.221994945,272.902,0,0,3.831,0,0,0,0.117999953,0,13.68299179,0,3.934001967,104.2459375,5.117001023,148.9729553,31.34400627,0,0,7.481002992,120.6530724,0,8.573000857,4.909999509,55.26801658,0,0.20100006,24.44000244,36.48101824,0,0,2.192000658,9.540996184,31.429,6.717998656,27.77301389,0,0,36.46501459,0,10.5010021,0,18.307,6.957998608,20.95601257,10.98400769,28.35301701,31.21797503,18.599,27.23100817,8.627,1.569000628,0,0.145000015,12.38999504,25.92199222,0,0,0,15.769,0,0,0,101.6869797,0,48.0110096,0,0.450999955,0,7.888997633,0.378000265,0,0,11.33300227,0,0,0,0,9.720000972,0,2.184000218,0.118999941,14.09399718
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,2.818000564,24.19000484,0,164.2349507,44.92801797,151.7809241,3.340001002,1.90000057,21.374,19.41799029,0,19.05101334,9.441,98.92903957,0,1256.211,0,0,4.648997676,0,8.591004296,164.7260165,28.16100845,15.90200477,1.411000564,3.937998819,71.6530215,0,56.328,0,6.044001209,26.152,12.502005,0.26700008,0,48.79702928,0,32.77802294,84.73800847,5.670996597,6.750000675,132.9900266,0,0,0,19.05301143,5.016002508,2.545001527,73.11899269,0,0,0,415.665,0,0,4.795996643,129.314,8.14999674,0,6.538,3.055000917,8.489997453,8.256002477,0,11.833,24.40998535,49.10701473,4.450002225,0,0.166000033,446.696866,72.39801448,39.48501185,0,2.968001187,0,3.111002178,35.84500358,1.627999837,0,1.243999254,0,1.492000149,0,35.46800709,68.47302054,7.09900213,10.95399562,39.198,9.291998142,0.193000097,2.247999326,1.16000116,0.693000277,155.4959689,0.457000091,1.982999405,0,0.827999834,0,0.148000104,0,2.11199831,0.682,24.38600732,2.439,55.95002238,0,0,0,82.74797518,2.087999165,53.0409947,0,243.12,62.16998757,32.63600326,11.90500238,0,344.918,6.04900121,616.115,10.64899894,0,5.302998409,19.27001349,10.4230073,292.8179414,39.18400784,328.67406570000003,12.55,0,33.65200337,22.79500228,4.032999193,7.585000759,81.69095915,16.27499675
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,0,0,0,0,0,11.54299423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813000488,0,0,0,0,0,0,44.43896889,0,0,0,0,0,0,0,0,2.137001282,0,0,0,0,0,0,0,0,0,0,0,0,0,9.490994305,0,136.4030682,60.55596367,47.81100956,0,0,0,0,0,0,8.562005993,0,5.383999462,0.057000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.938001988,0,0,15.14399697,0.120000072,0,0.574000344,0,0,0,0,0,3.311001324,5.932000593,29.71898811,0,0,0,0,2.867,0,0,0,30.82099384,0,135.6840271,0,0,0,0,0,0,0,0,0,87.976,0,0,0,0,0,0.136999932,0
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Allochristensenella|s__Candidatus_Allochristensenella_caecavium,0,0,0,0,0.067000027,0.265999867,0,0.460000138,0,0,0,1.794001256,0,0,0,0,0,0.304000061,0.602999699,0,0,1.749000175,0,0,0.067000027,0.3319999,0,0,0,0.380999962,0.237000047,0,0.05000002,0,0,0,1.539000616,0,0.422000042,0.637999617,0.678000068,0,0.341999761,0,0,1.859001115,0,0,0.360999964,0.016999997,0,0,0,0,0.378,0.494999654,0,1.043999582,0.405999838,0,0.079000024,2.4399992680000002,0,0,0.016,0,0,0.411000206,0,0,0,0.015000003,6.06600182,0,0.015000006,0,0,1.30100013,0,0,0.144999913,0,0,0.318000159,0,0,0,0,0,0,0,0,0.038000038,0,0.074999985,0,0,0,0,0,0,0,0.01299999,0,0,0,0,0,0,0,0,0,0,0,0,1.005999799,0.39500004,0,0,0,1.183000237,0.052,0,0,0,0,0.122000085,0,0,0,0.437,0,0,0,6.284998743,0.142000014,0.484999758,0.993999801
p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,38.33900767,32.34200647,0,0,0,0,158.8390477,235.2320706,0,0,0,10.03800703,0,0,0,0,341.9991368,44.03600881,15.82999209,0,27.13901357,0,0,10.07100302,15.36200614,11.77299647,202.6110608,150.4030752,20.564,304.3319696,0,110.052,0,20.87200626,0,8.471005083,23.4960094,28.51301996,21.30900213,414.5457513,61.44700614,968.5901937,14.77198966,17.44599302,48.19200964,0,101.3900507,173.0361038,0,5.102998979,120.6639517,221.3491328,19.295,8.364999164,57.764,46.4239675,707.47,2.220999112,17.71699291,0,25.51900766,136.8849589,0,0,0,19.35298839,0,37.38401869,106.0209364,0,474.4668577,0,46.0130138,37.83399243,16.41500657,290.5241743,0,3.616000362,32.76399672,37.04901111,64.93896104,0.427000128,246.8590247,0,17.04600341,0,4.275001283,0,153.066,18.0179964,154.9170775,0,49.4990495,0,0,153.8640308,12.93199612,3733.648,109.3839781,19.59101175,17.32801213,47.0040282,7.948993641,375.991,19.07400572,9.345,0,101.6850407,0,0.801999679,51.73398448,356.9198572,28.38999716,0.054000027,12.001,0,0,0,172.4709655,135.345,30.23100605,104.794,75.13399249,0.35099986,132.7219602,25.05601754,27.7190194,0,0,0,0,16.66399667,40.13900401,32.34600323,0.636999873,5.372000537,1.153999423,86.82198264
p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,0,0,0,0,14.13600565,0,47.43901423,0.530000159,0,51.35897432,0,65.68804598,17.494,20.5010082,3.254999349,768.577,0,0,0,0,237.0371185,0,0,0,172.7210691,197.6439407,0,0,0,42.06699579,0,175.524,0,0,0,0,0,28.29501981,0,0,30.15000302,0,0,32.71498691,0,0,2.776001388,0,0,0,0.691999723,0,7.696,0.427999957,0,19.8559861,0,0,0,0,0,60.50098185,0,0,0,0,0,0,0,0,3.453998964,137.5600275,0,0,0,6.198003719,0,102.0310102,0,0,0,0,0.239000024,0,188.7300377,0,54.49201635,0,0,31.31299374,14.70700735,0,0,0,61.79298764,186.3240373,0,386.341,85.26298295,0,0,0,0,0,17.29700519,0,0,0,0,0,2.518999244,0,0,0,0,0,0,0,0,0,1.836000367,0,143.3659857,0,34.39598968,35.80202506,0,30.16999397,1176.732235,0,173.599,0,0,1.218000122,0,8.025000803,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089,33.43100669,0,0,0,0,0,0.022000007,0,0,1.911999044,154.6379691,10.78900755,7.518,5.429002172,0,0,1.07500043,1.0000002,32.93598353,13.19399868,3.405001703,0,0,10.04400301,0.233000093,0.888999733,2.390000717,0.22000011,5.585,0.89899991,60.4760121,2.013,3.090001236,2.363000709,9.268996292,0,0.041000016,1.219000853,11.73200117,5.893996464,1.083000108,30.9890062,9.226993541,0.907999637,0.915000183,33.46102008,0.132000066,0.13300008,0,11.15499777,0.861999655,0,9.283,2.518999748,4.107,0.993999304,18.413,8.192996723,10.55899578,0,3.255000977,0,0,0,0,3.93299764,0,0,0.118999929,67.31301346,1.137999659,30.36000607,2.785000836,0,1.980000792,3.822002293,16.68001168,15.56800156,2.351999765,0,10.79999352,1.374000412,0.879000088,8.75900438,0,0,0,0,0,1.760999648,0.251000126,0,4.228004228,0,60.19198796,0.732000146,6.703997989,0,0,0,0,0,0,3.317,0,0,8.328003331,0,0,14.76999409,0,0.127999949,0,0,0,0,0,4.037000807,0,0,0,0,9.712999029,0,0.861999741,0,0.454000318,0,0,0,0,0,2.428000243,1.611000161,0,14.9910015,1.768999116,22.96399541
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_13,29.05100581,0,0,0,0,0,0,0,0,0,9.570998086,0,0,78.53603141,0,0,1.336000534,0,7.022996489,0,0,0,0,0.730000219,0,0,0,12.9990065,3.896,0.144999986,38.66200773,0,8.297003319,40.50801215,0,4.78300287,0,0,3.108000311,0,0,1.812000362,0,0.335999866,0,0,0,0,45.27299547,29.97099401,13.57199457,0,61.743,0,0,0.337999763,0,29.47198821,0,0,0,0,0,0,12.42,0,0,38.44001922,1.840998895,44.09900882,1.060999682,0,0,0,0,0,7.789005452,39.24300392,2.026999797,0.626000188,0,0,0,0,0,0,0,0,0,1.002999799,2.272001136,0.114999966,0,0,21.17099577,0,5.238998428,0,0,0.215000129,6.198004339,0,0,0.379,0,2.576,2.447000979,0,0,0,0,2.17599913,23.38799766,0,0,0.474999905,1.330000133,1.753000351,0,0,0,0,0,0,1.758999472,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,5.709001142,53.69501074,0,0,114.6320459,0,43.9920132,4.104001231,0,686.4236568,0,26.19001833,10.034,61.27202451,0,10.867,0,0,79.52496024,0,0,0,35.42801063,22.53300676,0,0,0,0,4.18,0,320.047064,33.421,206.5690826,95.78402874,0,0,54.2580217,105.2510737,28.68100287,0.852999488,13.89900139,0,4.235997035,0,0,0,7.197003599,0,553.8679446,1.276999745,0,73.41204405,0,47.23099528,70.499,0.126999911,0,29.85498806,0,34.054,74.06302222,13.20399604,76.3290229,0,12.123,0,0,41.65402083,8.537994877,171.6340343,0,0,8.027002408,0,38.78601551,12.81900769,17.41901219,47.87600479,12.56299874,220.8850663,0,2.714000814,0,0,238.6000477,0,0,29.68898812,0,0,0,12.6519962,18.70701871,57.86302315,0,4.781000956,12.85199614,0,0.725999855,201.4401209,21.74201522,48.34302901,13.42398926,107.379,3.977001193,434.117,7.293002917,0.348000139,0,109.3739563,74.0009778,21.73699131,63.85699361,0,1.149,0,0,19.11800382,3.503999299,0.811,5.254001051,13.179,5.393999461,0,21.94099342,136.2560954,0,25.019995,7.607001521,0,2.79,7.40099852,12.13900121,0,0,0.050000005,149.4169253,3.532999293
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,216.9670434,42.5190085,2.907999709,0,21.86800875,0.11999994,0.394000118,61.26501838,0,121.8269391,0,166.1671163,0,0,0,0,1.108000443,55.07601102,255.971872,8.264999174,0,0,9.456002837,0.581000174,176.2410705,88.25497352,0,123.7750619,0,275.4739725,1.908000382,925.8,4.128001651,167.0430501,8.392996643,18.24201095,120.8810484,199.3781396,228.0620228,0,62.28800623,8.818001764,17.66198764,186.1899255,200.7870402,0,29.18401459,0,78.73799213,20.5199959,125.1719499,7.757004654,3.453,0,0.296,83.98594121,0,382.99384679999997,8.915996434,14.944,73.04702191,2.654999204,0,0,112.708,5.643996614,0,490.9632455,14.18799149,848.2411696,46.20398614,187.4430375,0,415.126917,918.0973672,0,909.8636369,796.4590796,67.92099321,2.753000826,134.3389194,26.40500792,48.20000482,242.9281215,0,0,1.574000472,34.29498628,59.178,73.41298532,178.7470894,123.1179631,176.7951768,0,35.87199283,143.2850287,139.859958,0,42.28099154,1.553000932,12.58800881,15.77600947,0.510999591,624.205,0,212.868,229.0290916,10.7540043,74.56500746,1021.491591,0,284.4468862,218.4759782,0.702000351,2.056,0,190.336019,27.43600549,16.55499669,0,0,0,0,39.04898438,135.9179592,2.060001442,0,0,0.329000066,0,0,0,42.83700428,101.2510101,454.4569091,1.166000117,116.9759415,0.088999982
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT,0,0,0.468999953,2.147999356,0.268000107,0,0,0,0,0,1.829999634,0,0,0.873000349,0,0,0,0,0,16.86399831,0,0,0,1.908000572,0.336000134,0,0,0.147000074,0,0,0,0,0,0.140000042,0,0,0,0,0.012000001,0,0.382000038,0,7.316994878,0.338999864,7.931001586,0.320000192,0,0,0.476999952,0,0.587999765,0.412000247,0,0,0,0.047999966,0.08,0,1.04999958,0,0,0.252999924,0,0,2.7,0,0,1.624000812,0,0,0,0,0,0,0.070000028,0,2.137001496,0.727000073,0.243999976,0.09900003,0.392999764,0.452000136,0,4.625002313,0,0,0,0,1.93,0,0,3.955998813,0,0,0,0,0,0.074,0.175999965,0.092000055,0.008000006,0,0.314999748,0.47,0,0.183,0.690000276,2.313000925,0.843000084,0.387999845,0,0,0,0,0,0,0.048000005,1.257000251,0,0,0,0,0.788999921,0.87399965,1.611999516,0.231000162,0,0,0,0.538000108,0,0,0.572000057,0,1.135999773,0,0.477999761,2.454999509
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,0,0,0,0,0,0,2.23300067,9.10100273,0,0,0,0,122.79,787.8873152,0,82.536,16.9910068,32.73600655,0,0,718.6433593,0,1.654000496,47.55601427,4.507001803,0,0,90.30504515,3.201,11.68899883,0,0,0,101.1860304,32.494987,0,0,22.24601557,21.58500216,0,11.41900114,0,0,48.90198044,0,0,0,11.78200707,143.0069857,204.2149592,147.8669409,132.7280796,29.773,10.09199899,4.129,0,4.409,0,0,0,112.8590339,0,0,210.6409157,0,0,0,0,0,0,6.702997989,0,0,1.825999635,0,34.5070207,0,18.38800184,42.79599572,7.673002302,18.93498864,7.181002154,0,0,0,0,0,0,0,0,35.36501768,0,22.4000224,0,0,9.235001847,0,41.582,0,0,0,0,0,128.033,0,13.815,12.91000516,0,29.61900296,7.204997118,11.10899667,0,0,0,0,0,0,0,0,5.666,4.620000924,9.754,0,31.9929872,0,70.61804943,6.712004698,0,0,0,0,32.02899359,0,115.5250116,298.3759403,0.785000079,27.10198645,20.20499596
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium,0.30100006,0,0,0,0,0,0,0,0,0,0,0.424000297,0,0,0,0,0,0,0,0,0.049000025,2.046000205,0,0.190000057,0.007000003,0,0,0.024000012,0,9.519999048,0,0,0,0,0,0,0.889000356,0,0,0,0.931000093,0,26.77598126,0.076999969,0,0,0,1.120000672,0,0.423999915,0.189999924,15.96300958,1.333,0,0.437,0,0,0.229999908,1.507999397,0,0,0,0,1.364999454,0,0,0,4.882002441,0.270999837,0,0,0,0,4.988999002,0.003000001,0,0.006000004,0,0,0,5.070996957,0,0,0,0,0,0,0.720999712,0,0,0,0,0.14000014,0.344000138,0.015999997,0,0,0,0.532999893,0,0,0,0,0,0,0,3.127001251,4.045001618,8.663000866,0.297999881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261999921,0,0,0,0,0,0,0.511999898,4.494000449,3.939000394,0,0.605000061,0.443999778,1.202999759
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,369.4950739,9.294001859,0,244.8469265,5.771002308,0,26.60000798,226.707068,0,3.849998075,241.8179516,0,0,58.93302357,0,224.242,97.2530389,89.4920179,50.5959747,298.2449702,15.68100784,488.2350488,16.3470049,166.71305,6.039002416,40.48298786,13.83500415,0,45.656,66.69599333,100.3440201,41.192,19.28800772,199.3630598,8.476996609,1.259000755,15.39100616,30.40402128,32.51100325,158.0619052,49.86400499,61.38801228,33.26997671,4.747998101,38.73300775,59.54403573,24.07501204,52.8300317,47.11699529,330.9259338,0,65.76503946,36.231,4.616999538,100.227,11.67599183,209.817,47.57898097,215.4739138,6.888,94.71002841,0.180999946,2.50000075,216.6329133,0.786,40.3289758,51.13101534,186.2160931,0.88299947,372.6820745,101.9839694,27.76600555,17.3390052,66.46798671,40.83501633,0,10.16600712,97.9640098,139.2019861,24.31300729,37.54897747,0.313000094,93.24000932,1625.712813,0,41.6610125,8.584002575,3.345998662,5.764,40.46999191,14.22600711,58.22598253,79.0970791,77.40603096,272.1239456,8.983001797,13.63299591,181.159,26.07399479,3.81700229,63.52404447,30.95001857,9.743992205,197.563,0,11.368,30.92301237,27.2480109,34.37600344,18.01299279,10.26499692,477.493809,0,0.167000084,36.816,0,0,2.856000571,0,3.845,120.3060241,332.564,423.0299577,0,14.09599577,3.152002206,64.15704491,0,223.9810448,0,0,15.87799682,0,715.1290715,216.5049567,194.5310195,48.75697562,417.7129165
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9644|s__GGB9644_SGB15121,0,0.711000142,0.358999964,3.974998808,0,0,0.205000062,4.763001429,0,0,0,0,0,0,0,0,2.020000808,0.591000118,3.546998227,0,0,0,0,0,0,0.013999996,0.607000182,0,0,0,5.797001159,0,0,0,0,1.639000983,0.573000229,0,0,0,0,0.822000164,8.066994353,0,0.810000162,5.828003497,1.415000708,12.78000767,2.434999757,3.633999273,0,0,0,0.261999974,0,0.238999833,0,0.213999914,8.05099678,0,0.10100003,0,10.76100323,0,0,1.120999327,0,0.007000004,0,0.5000001,0,0,0,1.068999786,0,0,0,0,0,0,0,4.760001428,0.60000006,0.911000456,0,0,0,0,13.172,0.15199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.472,0,0,0,0.486999805,0,1.041999583,0,0,2.745,1.673999665,1.616000162,0,0,0.565,0.145000029,11.827,0.028999997,0,0,0,0,0,0,0,0,0,0,0,5.663998867,0,0,1.604999679
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,18.93800379,46.21000924,0,0,0,0,0,0,66.865,0,0,0,4.262,1.815000726,0,0,0,0,35.44698228,0,1.071000536,0,0,0.70100021,6.173002469,0,0,0,44.654,0,0,0.086,97.95103918,0,0.22499991,33.73902024,0,0,73.49300735,0,0,0,1.023999283,0,0,0,0,21.36401282,0,2.20199956,0,0,55.104,3.661999634,0,0,0,46.62798135,2.87599885,5.626,0,0.080999976,79.0160237,0,65.789,0,36.56001097,0,0,91.53301831,0,0,0,0,25.02401001,0.043000026,0.016000011,0,0,0,0.241999855,19.56600587,0,0,0,0,0,2.279999088,0.332,0,0,0,0,1.039000416,0,0,32.77499017,0,0,0,0,0,0,0,0,0,0.060000024,0,0,0,5.89899823,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903999429,6.880004816,0,0,0,0,0,0,0,2.835000284,0,0,53.08497346,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF15_50,0,0,0,0,1.5000006,0,2.0900006270000002,31.22900937,0,0,0,0,0,0,0,0,0.064000026,0.959000192,0,0,0,0,0,2.8500008550000002,0,0,0,0.784000392,0,0,0,0,0,0,0,1.493000896,0,2.250001575,0,3.768997739,0.611000061,0,2.208998454,10.68599573,0.466000093,0,0,0,0,1.539999692,0.586999765,3.885002331,0,2.759999724,0,0,0,0,0,1.52,0,0,0,0,0,0.436999738,0,0,2.320998607,0,0,0,2.072000622,2.754999449,0,0,1.487001041,0.021000002,0,0,12.10399274,0,1.868000187,0,0,0,0,1.279999488,0.819,0,0.05900003,0,0,0.594000238,0.238999952,0,0,0,0,2.632001579,2.433001703,0,0.868999305,0,0.095000029,0,0,0.009000004,2.094000209,0,5.453998364,16.61399335,12.86099871,0,0,60.47398791,42.47700425,0,3.15099937,1.452,10.17000203,12.616,152.4409848,1.901999239,23.86799284,1.363000954,3.279002295,0,0,0,0,0,0,15.65600157,0,7.010000701,0,2.368999526
